NAME	TITLE	SCORE	
COL14A1	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]	2.2155151	
TINAGL1	tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]	2.2082968	
PPFIBP2	PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]	2.207006	
FRG1JP	FSHD region gene 1 family member J, pseudogene [Source:HGNC Symbol;Acc:HGNC:51768]	2.206005	
PTPRO	protein tyrosine phosphatase receptor type O [Source:HGNC Symbol;Acc:HGNC:9678]	2.2053752	
CDKL1	cyclin dependent kinase like 1 [Source:HGNC Symbol;Acc:HGNC:1781]	2.2008586	
DOC2GP	double C2 domain gamma, pseudogene [Source:HGNC Symbol;Acc:HGNC:37962]	2.1956418	
HESX1	HESX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4877]	2.18331	
NTRK2	neurotrophic receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:8032]	2.172294	
MEX3B	mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]	2.1675124	
SYT9	synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]	2.1549456	
MATN3	matrilin 3 [Source:HGNC Symbol;Acc:HGNC:6909]	2.15304	
TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	2.1519082	
ID4	inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]	2.1451185	
SMAD9	SMAD family member 9 [Source:HGNC Symbol;Acc:HGNC:6774]	2.127361	
TMEM37	transmembrane protein 37 [Source:HGNC Symbol;Acc:HGNC:18216]	2.1235235	
PLN	phospholamban [Source:HGNC Symbol;Acc:HGNC:9080]	2.1207776	
ACAN	aggrecan [Source:HGNC Symbol;Acc:HGNC:319]	2.1197162	
DEGS2	delta 4-desaturase, sphingolipid 2 [Source:HGNC Symbol;Acc:HGNC:20113]	2.1116812	
CXCL14	C-X-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10640]	2.1111689	
CORIN	corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]	2.1080499	
TRIM29	tripartite motif containing 29 [Source:HGNC Symbol;Acc:HGNC:17274]	2.0860128	
NUTM2B	NUT family member 2B [Source:HGNC Symbol;Acc:HGNC:23445]	2.0706847	
NRN1L	neuritin 1 like [Source:HGNC Symbol;Acc:HGNC:29811]	2.0686035	
CDC20P1	cell division cycle 20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29487]	2.0407722	
TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	2.0323281	
COL21A1	collagen type XXI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:17025]	2.0179148	
FGFR2	fibroblast growth factor receptor 2 [Source:HGNC Symbol;Acc:HGNC:3689]	2.0126307	
MFAP4	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	2.0076003	
ATF4P2	activating transcription factor 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34025]	2.0053208	
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	2.0013027	
RUBCNL	rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]	1.9972413	
BMP6	bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]	1.9819007	
MAP2K6	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	1.9678979	
ALPL	alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]	1.9608032	
DAPK1	death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	1.9518218	
FAM149A	family with sequence similarity 149 member A [Source:HGNC Symbol;Acc:HGNC:24527]	1.9465742	
NOG	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	1.9390378	
ANKRD33B	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	1.9230654	
ANGPTL1	angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]	1.9214247	
PDE1A	phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]	1.9136813	
FZD5	frizzled class receptor 5 [Source:HGNC Symbol;Acc:HGNC:4043]	1.9098684	
FSCN2	fascin actin-bundling protein 2, retinal [Source:HGNC Symbol;Acc:HGNC:3960]	1.8931857	
HPSE2	heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374]	1.8789469	
ZNF853	zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]	1.8779781	
MMP11	matrix metallopeptidase 11 [Source:HGNC Symbol;Acc:HGNC:7157]	1.8685575	
FRAS1	Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]	1.8644396	
SCUBE3	signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]	1.8614323	
NOX4	NADPH oxidase 4 [Source:HGNC Symbol;Acc:HGNC:7891]	1.8586491	
EPHB3	EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]	1.8506346	
HMCN1	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]	1.847228	
RTP4	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	1.8460574	
RASGEF1B	RasGEF domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24881]	1.8359131	
OMG	oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]	1.8310373	
IDI2	isopentenyl-diphosphate delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:23487]	1.8258387	
NLGN3	neuroligin 3 [Source:HGNC Symbol;Acc:HGNC:14289]	1.8251874	
DPT	dermatopontin [Source:HGNC Symbol;Acc:HGNC:3011]	1.8239622	
LRP4	LDL receptor related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]	1.8238269	
FOXO1	forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]	1.8237454	
BCL11A	BAF chromatin remodeling complex subunit BCL11A [Source:HGNC Symbol;Acc:HGNC:13221]	1.8207996	
WNT4	Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]	1.8205346	
JAM2	junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]	1.8187115	
APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D [Source:HGNC Symbol;Acc:HGNC:17354]	1.8091906	
ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]	1.8041	
DRD4	dopamine receptor D4 [Source:HGNC Symbol;Acc:HGNC:3025]	1.7970257	
NRP2	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]	1.7961849	
OGN	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	1.7929859	
RASL10B	RAS like family 10 member B [Source:HGNC Symbol;Acc:HGNC:30295]	1.7925196	
THBS2	thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786]	1.7884902	
WNT2B	Wnt family member 2B [Source:HGNC Symbol;Acc:HGNC:12781]	1.7881	
HCFC1R1	host cell factor C1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:21198]	1.7731079	
EPHB6	EPH receptor B6 [Source:HGNC Symbol;Acc:HGNC:3396]	1.7692606	
CLCNKB	chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]	1.7601917	
ADRA2A	adrenoceptor alpha 2A [Source:HGNC Symbol;Acc:HGNC:281]	1.7574346	
PCDHA9	protocadherin alpha 9 [Source:HGNC Symbol;Acc:HGNC:8675]	1.7526422	
CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	1.7516125	
AFF2	AF4/FMR2 family member 2 [Source:HGNC Symbol;Acc:HGNC:3776]	1.7438262	
RGS9	regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]	1.7425207	
PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	1.7414273	
LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]	1.7412966	
DYSF	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	1.7330929	
KANK4	KN motif and ankyrin repeat domains 4 [Source:HGNC Symbol;Acc:HGNC:27263]	1.7315285	
PITX2	paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005]	1.7308811	
RETREG1	reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]	1.7223752	
ARMC12	armadillo repeat containing 12 [Source:HGNC Symbol;Acc:HGNC:21099]	1.7100558	
GLI1	GLI family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4317]	1.7078681	
GPR132	G protein-coupled receptor 132 [Source:HGNC Symbol;Acc:HGNC:17482]	1.706361	
GRID2IP	Grid2 interacting protein [Source:HGNC Symbol;Acc:HGNC:18464]	1.6971071	
EPPK1	epiplakin 1 [Source:HGNC Symbol;Acc:HGNC:15577]	1.6925664	
HUNK	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]	1.6819202	
PGK1P2	phosphoglycerate kinase 1, pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:8899]	1.6778822	
SOX4	SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]	1.6768326	
FOXD4L5	forkhead box D4 like 5 [Source:HGNC Symbol;Acc:HGNC:18522]	1.6748565	
RASA4CP	RAS p21 protein activator 4C, pseudogene [Source:HGNC Symbol;Acc:HGNC:44185]	1.6681944	
GDPD5	glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28804]	1.6650574	
RPL14P3	ribosomal protein L14 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36638]	1.6620713	
ROR2	receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]	1.6619489	
CHRD	chordin [Source:HGNC Symbol;Acc:HGNC:1949]	1.6577435	
ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	1.6556287	
USP37	ubiquitin specific peptidase 37 [Source:HGNC Symbol;Acc:HGNC:20063]	1.654614	
ZCCHC18	zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]	1.65436	
ARHGAP6	Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]	1.6535023	
MECOM	MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]	1.6530017	
NENFP2	neudesin neurotrophic factor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50299]	1.6520405	
TMEM256-PLSCR3	TMEM256-PLSCR3 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49186]	1.6503032	
FAT2	FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:HGNC:3596]	1.649173	
KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]	1.6488715	
SORBS2	sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]	1.6484461	
SLC22A23	solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]	1.6474333	
CEP162	centrosomal protein 162 [Source:HGNC Symbol;Acc:HGNC:21107]	1.6471661	
SYT15	synaptotagmin 15 [Source:HGNC Symbol;Acc:HGNC:17167]	1.6464424	
USF1P1	upstream transcription factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23773]	1.6428457	
IGLV1-50	immunoglobulin lambda variable 1-50 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5881]	1.6406236	
TLE3	TLE family member 3, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11839]	1.6393744	
CABCOCO1	ciliary associated calcium binding coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28678]	1.6393336	
IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	1.6377506	
FAM20A	FAM20A golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015]	1.633971	
ARHGAP26	Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]	1.6323016	
GPR63	G protein-coupled receptor 63 [Source:HGNC Symbol;Acc:HGNC:13302]	1.6316775	
BCL2L12P1	BCL2 like 12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51327]	1.627188	
TPD52L1	TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]	1.6267091	
APOBR	apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]	1.6201285	
VXN	vexin [Source:HGNC Symbol;Acc:HGNC:28498]	1.6168015	
GDF7	growth differentiation factor 7 [Source:HGNC Symbol;Acc:HGNC:4222]	1.613372	
FAT4	FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]	1.610606	
SYBU	syntabulin [Source:HGNC Symbol;Acc:HGNC:26011]	1.6084758	
YPEL2	yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]	1.608133	
MCC	MCC regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:6935]	1.6054981	
ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]	1.601696	
FBXL22	F-box and leucine rich repeat protein 22 [Source:HGNC Symbol;Acc:HGNC:27537]	1.5995996	
ADAM11	ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189]	1.5995352	
GAL3ST1	galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240]	1.5977726	
F11R	F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685]	1.5972828	
SLC6A6	solute carrier family 6 member 6 [Source:HGNC Symbol;Acc:HGNC:11052]	1.5930245	
PAPLN	papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]	1.5875125	
CHCHD3P2	coiled-coil-helix-coiled-coil-helix domain containing 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44698]	1.586842	
SAMD11	sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]	1.5856706	
PIEZO2	piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]	1.5850071	
HAPLN3	hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]	1.5840472	
ATP1A2	ATPase Na+/K+ transporting subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:800]	1.5785375	
TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]	1.5764838	
GCA	grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]	1.5755496	
ANO3	anoctamin 3 [Source:HGNC Symbol;Acc:HGNC:14004]	1.571625	
TACR2	tachykinin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11527]	1.5707208	
CDKN2B	cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]	1.5678102	
SEMA3B	semaphorin 3B [Source:HGNC Symbol;Acc:HGNC:10724]	1.5660113	
ABCA7	ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]	1.5651406	
LRATD2	LRAT domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24166]	1.5609753	
C3AR1	complement C3a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1319]	1.5597922	
CYP3A7	cytochrome P450 family 3 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:2640]	1.559168	
DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	1.557179	
SBSPON	somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]	1.5558847	
ITIH5	inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]	1.5550358	
ERLEC1P1	endoplasmic reticulum lectin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38012]	1.5518755	
AFP	alpha fetoprotein [Source:HGNC Symbol;Acc:HGNC:317]	1.5517414	
COBLL1	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	1.547281	
ADRA1B	adrenoceptor alpha 1B [Source:HGNC Symbol;Acc:HGNC:278]	1.546935	
HR	HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]	1.5458939	
EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]	1.5449651	
SMAD6	SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]	1.5436867	
SYNM	synemin [Source:HGNC Symbol;Acc:HGNC:24466]	1.54282	
SMARCE1P5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39734]	1.5402441	
EBF4	EBF family member 4 [Source:HGNC Symbol;Acc:HGNC:29278]	1.5390451	
NPAS4	neuronal PAS domain protein 4 [Source:HGNC Symbol;Acc:HGNC:18983]	1.5384958	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	1.5367737	
C4A	complement C4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	1.5360538	
SYPL2	synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]	1.5327325	
RARRES2	retinoic acid receptor responder 2 [Source:HGNC Symbol;Acc:HGNC:9868]	1.5297039	
BHLHE41	basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]	1.5275657	
SOD3	superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]	1.5226678	
SPTLC3	serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]	1.5226498	
GUCY1B1	guanylate cyclase 1 soluble subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4687]	1.5203005	
OMD	osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]	1.5155402	
THBS3	thrombospondin 3 [Source:HGNC Symbol;Acc:HGNC:11787]	1.5082754	
G0S2	G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]	1.5063359	
TACSTD2	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]	1.5057491	
B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]	1.4999677	
FAXDC2	fatty acid hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1334]	1.4974949	
TOX	thymocyte selection associated high mobility group box [Source:HGNC Symbol;Acc:HGNC:18988]	1.4955572	
MCMDC2	minichromosome maintenance domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26368]	1.4947046	
RPL29P24	ribosomal protein L29 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:35616]	1.4921571	
NATD1	N-acetyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30770]	1.4879502	
OMA1	OMA1 zinc metallopeptidase [Source:HGNC Symbol;Acc:HGNC:29661]	1.4860584	
SLC26A1	solute carrier family 26 member 1 [Source:HGNC Symbol;Acc:HGNC:10993]	1.4860536	
PNPLA7	patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]	1.4855895	
CD200	CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]	1.4849116	
RPS15AP10	ribosomal protein S15a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37001]	1.4789959	
CLTRN	collectrin, amino acid transport regulator [Source:HGNC Symbol;Acc:HGNC:29437]	1.4751866	
SCARA3	scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]	1.4738578	
SETBP1	SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]	1.4734046	
GAS1	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	1.4681582	
C1QTNF3	C1q and TNF related 3 [Source:HGNC Symbol;Acc:HGNC:14326]	1.4639887	
ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]	1.4631193	
JAG1	jagged canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:6188]	1.4621464	
IFITM5	interferon induced transmembrane protein 5 [Source:HGNC Symbol;Acc:HGNC:16644]	1.4593661	
MAF	MAF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:6776]	1.4563166	
LEFTY2	left-right determination factor 2 [Source:HGNC Symbol;Acc:HGNC:3122]	1.4543687	
NTN3	netrin 3 [Source:HGNC Symbol;Acc:HGNC:8030]	1.4529996	
VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	1.4390942	
CHADL	chondroadherin like [Source:HGNC Symbol;Acc:HGNC:25165]	1.4390607	
IGF1	insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]	1.4386663	
ANKRD6	ankyrin repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:17280]	1.43787	
GNA14	G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]	1.4375998	
MYH10	myosin heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:7568]	1.4368913	
KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]	1.4334378	
ATP1B1	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	1.4316037	
PNMA8B	PNMA family member 8B [Source:HGNC Symbol;Acc:HGNC:29206]	1.4281346	
OR51E2	olfactory receptor family 51 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:15195]	1.4266291	
BAMBI	BMP and activin membrane bound inhibitor [Source:HGNC Symbol;Acc:HGNC:30251]	1.4264061	
KCNE1	potassium voltage-gated channel subfamily E regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:6240]	1.4143416	
